date,basis,basis_z,signal,gross_return,transaction_cost,funding_cost,net_return,equity_curve
2023-09-01,-0.015014317016209588,-1.533336995197255,0.0,0.0,0.0,0.0,0.0,1.0006478740104012
2023-09-02,-0.015197986496642724,-1.5110836947278392,0.0,0.0,0.0,0.0,0.0,1.0006478740104012
2023-09-03,-0.015940719892198363,-1.5542796061681805,0.0,0.0,0.0,0.0,0.0,1.0006478740104012
2023-09-04,-0.011294104085305179,-0.9005501321998445,0.0,-0.0,0.0,0.0,-0.0,1.0006478740104012
2023-09-05,-0.0038799847642549956,0.0760108056317892,0.0,0.0,0.0,0.0,0.0,1.0006478740104012
2023-09-06,-0.00533137344562018,-0.10147233969003495,0.0,0.0,0.0,0.0,0.0,1.0006478740104012
2023-09-07,-0.002262571695144544,0.3070159533684538,0.0,0.0,0.0,0.0,0.0,1.0006478740104012
2023-09-08,0.0016516556243693081,0.8140998411224908,0.0,0.0,0.0,0.0,0.0,1.0006478740104012
2023-09-09,0.004498215081088386,1.1596614916900445,0.0,0.0,0.0,0.0,0.0,1.0006478740104012
2023-09-10,0.008568231626363332,1.6389971324549448,0.0,0.0,0.0,0.0,0.0,1.0006478740104012
2023-09-11,0.00672852648117761,1.3518865992057096,0.0,0.0,0.0,0.0,0.0,1.0006478740104012
2023-09-12,0.009478610859984027,1.6503702765160142,0.0,0.0,0.0,0.0,0.0,1.0006478740104012
2023-09-13,0.017257394169023055,2.5161435987779246,1.0,0.0,5.6e-05,0.0,-5.6e-05,1.0005918377294567
2023-09-14,0.019841760639781825,2.6454912522086396,1.0,-5.168732941517539e-05,0.0,3.968253968253968e-06,-5.5655583383429355e-05,1.0005361492069993
2023-09-15,0.016628515538522848,2.11741160492645,1.0,6.426490202517953e-05,0.0,3.968253968253968e-06,6.029664805692557e-05,1.0005964781830563
2023-09-16,0.018454224892720195,2.1981164388671495,1.0,-3.6514187083946936e-05,0.0,3.968253968253968e-06,-4.04824410522009e-05,1.0005559715951113
2023-09-17,0.022825577063833258,2.5241836209023694,1.0,-8.742704342226126e-05,0.0,3.968253968253968e-06,-9.139529739051522e-05,1.0004645254845315
2023-09-18,0.023448499126838218,2.4188275808732835,1.0,-1.2458441260099208e-05,0.0,3.968253968253968e-06,-1.6426695228353177e-05,1.0004480911586846
2023-09-19,0.020316956377193662,1.9764295317560154,1.0,6.263085499289114e-05,0.0,3.968253968253968e-06,5.866260102463718e-05,1.000506780045902
2023-09-20,0.02573660045419235,2.3743049539072185,1.0,-0.00010839288153997374,0.0,3.968253968253968e-06,-0.0001123611355082277,1.0003943619680122
2023-09-21,0.019768068249772508,1.7112222238062074,1.0,0.00011937064408839682,0.0,3.968253968253968e-06,0.00011540239012014286,1.0005098098684462
2023-09-22,0.021051045706405702,1.7483613970896479,1.0,-2.5659549132663853e-05,0.0,3.968253968253968e-06,-2.9627803100917822e-05,1.0004801669607988
2023-09-23,0.020204301580280415,1.6031072880156951,1.0,1.6934882522505728e-05,0.0,3.968253968253968e-06,1.2966628554251759e-05,1.0004931398154997
2023-09-24,0.014681466616359273,1.0899001431963675,1.0,0.00011045669927842286,0.0,3.968253968253968e-06,0.0001064884453101689,1.0005996807745021
2023-09-25,0.019032006686036773,1.4143788248689022,1.0,-8.701080139354993e-05,0.0,3.968253968253968e-06,-9.09790553618039e-05,1.0005086471607498
2023-09-26,0.019722276793400884,1.4249688010632624,1.0,-1.3805402147282144e-05,0.0,3.968253968253968e-06,-1.7773656115536112e-05,1.0004908644641146
2023-09-27,0.01432619301326854,0.9592245849352421,1.0,0.00010792167560264688,0.0,3.968253968253968e-06,0.00010395342163439291,1.0005948689127897
2023-09-28,0.01622005871898491,1.085205345691069,1.0,-3.787731411432738e-05,0.0,3.968253968253968e-06,-4.1845568082581345e-05,1.0005529984520796
2023-09-29,0.013904854654580134,0.8841063270136887,1.0,4.6304081288095554e-05,0.0,3.968253968253968e-06,4.233582731984159e-05,1.0005953576910465
2023-09-30,0.005797506459728652,0.2433479180999214,0.0,0.00016214696389702963,5.6e-05,3.968253968253968e-06,0.00010217870992877566,1.0006975972338559
2023-10-01,0.002869985699740063,0.01872725099383027,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-02,0.003869392061756738,0.09536077639142022,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-03,0.006317427924391161,0.27604777066404906,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-04,0.006786990427928075,0.30407675215935626,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-05,0.006756170855882981,0.30204277872657803,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-06,0.008425884050220489,0.43572989953915003,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-07,0.007304944280351222,0.3494727235255156,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-08,0.011780564924906312,0.6984991832233394,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-09,0.01196390892076371,0.7067548856778415,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-10,0.01272103877382813,0.7571998426837501,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-11,0.014435393189057955,0.8789212697206191,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-12,0.00968930210027752,0.4944704015526531,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-13,0.006524822510868056,0.24128634964055054,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-14,0.012438146066592548,0.6763059631360411,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-15,0.013341854985372326,0.7214591192617605,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-16,0.011737716471496462,0.5719392588277088,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-17,0.01269414192788254,0.621726424721865,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-18,0.01031988731052147,0.40410835079535223,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-19,0.011081356972630019,0.4412928974362559,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-20,0.008034618473764077,0.15901624013461327,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-21,0.008877309004170275,0.20908546519239563,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-22,0.002271406434727563,-0.3826250691103634,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-23,0.007564229352001295,0.06662208994527957,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-24,0.0052698286871328825,-0.1682697250169816,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-25,-0.0012059292483326267,-0.7949041749231615,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-26,-0.0019930588567480534,-0.8930834793461415,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-27,-0.0033373212813510023,-1.0508368434030282,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-28,-0.0025342347556951417,-0.9949079638772956,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-29,-0.006953867800859825,-1.4365515714446837,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-10-30,-0.00502585068966388,-1.2608839539190568,0.0,-0.0,0.0,0.0,-0.0,1.0006975972338559
2023-10-31,0.009729454091394363,0.1683400966178718,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-11-01,0.004285605044765717,-0.4409565909110303,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-11-02,0.005525043145771846,-0.363820947944867,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-11-03,0.004121166005339294,-0.5997484052276741,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-11-04,0.0047867525443834325,-0.5794065635894063,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-11-05,-0.0025919537087411015,-1.5558710715687676,0.0,0.0,0.0,0.0,0.0,1.0006975972338559
2023-11-06,-0.007032313112304678,-2.1530228483707665,-1.0,0.0,5.6e-05,0.0,-5.6e-05,1.000641558168411
2023-11-07,-0.004852382447002146,-1.8256612987874419,-1.0,4.359861330605064e-05,0.0,3.968253968253968e-06,3.963035933779667e-05,1.0006812139529295
2023-11-08,-0.0047519592267026844,-1.764721878367717,-1.0,2.008464405989208e-06,0.0,3.968253968253968e-06,-1.95978956226476e-06,1.0006792528283313
2023-11-09,0.0020390718647291806,-0.8791468574761089,-1.0,0.0001358206218286373,0.0,3.968253968253968e-06,0.00013185236786038333,1.0008111947572855
2023-11-10,-0.0008016805789452519,-1.2043522619084837,-1.0,-5.681504887348866e-05,0.0,3.968253968253968e-06,-6.078330284174263e-05,1.0007503621473472
2023-11-11,-1.1615247161866904e-05,-1.0811875512980051,-1.0,1.5801306635667697e-05,0.0,3.968253968253968e-06,1.1833052667413728e-05,1.0007622040790896
2023-11-12,0.011701335172875638,0.33672682776038776,0.0,0.0002342590084007501,5.6e-05,3.968253968253968e-06,0.00017429075443249612,1.000936627678646
2023-11-13,0.008231036020289295,-0.06425613996407586,0.0,0.0,0.0,0.0,0.0,1.000936627678646
2023-11-14,0.004346460605573643,-0.5130201994003531,0.0,0.0,0.0,0.0,0.0,1.000936627678646
2023-11-15,0.004092081841770678,-0.5222800498834352,0.0,0.0,0.0,0.0,0.0,1.000936627678646
2023-11-16,0.0038101478527572397,-0.5333549934274516,0.0,0.0,0.0,0.0,0.0,1.000936627678646
2023-11-17,0.007094411059136885,-0.091291970683908,0.0,0.0,0.0,0.0,0.0,1.000936627678646
2023-11-18,0.007388938107961707,-0.020074550374508848,0.0,0.0,0.0,0.0,0.0,1.000936627678646
2023-11-19,0.004126423334648521,-0.430804651356855,0.0,0.0,0.0,0.0,0.0,1.000936627678646
2023-11-20,0.004867052609293321,-0.29844991912761737,0.0,0.0,0.0,0.0,0.0,1.000936627678646
2023-11-21,0.015286757515236005,1.2538819682040443,0.0,0.0,0.0,0.0,0.0,1.000936627678646
2023-11-22,0.019822381910790998,1.9798453192372745,0.0,0.0,0.0,0.0,0.0,1.000936627678646
2023-11-23,0.007960810163865961,0.20218412430381497,0.0,0.0,0.0,0.0,0.0,1.000936627678646
2023-11-24,0.007134310102934194,0.09599786004595065,0.0,0.0,0.0,0.0,0.0,1.000936627678646
2023-11-25,0.0034085756110129317,-0.4551192427201762,0.0,0.0,0.0,0.0,0.0,1.000936627678646
2023-11-26,0.0058212826441934595,-0.034593072705903685,0.0,0.0,0.0,0.0,0.0,1.000936627678646
2023-11-27,0.004955377415929441,-0.15528918926752827,0.0,0.0,0.0,0.0,0.0,1.000936627678646
2023-11-28,0.012547945311272901,1.1651584934020836,0.0,-0.0,0.0,0.0,-0.0,1.000936627678646
2023-11-29,0.015830969753297452,1.7366491533283999,0.0,0.0,0.0,0.0,0.0,1.000936627678646
2023-11-30,0.018819342533002548,2.1655745641413047,1.0,0.0,5.6e-05,0.0,-5.6e-05,1.000880575227496
2023-12-01,0.018872853071788764,2.0561110870516845,1.0,-1.070210775724282e-06,0.0,3.968253968253968e-06,-5.03846474397825e-06,1.0008755323260048
2023-12-02,0.018016748335687005,1.8172677836111923,1.0,1.7122094722035177e-05,0.0,3.968253968253968e-06,1.3153840753781208e-05,1.0008886976833713
2023-12-03,0.018716798117757616,1.8459214348918067,1.0,-1.4000995641412213e-05,0.0,3.968253968253968e-06,-1.7969249609666182e-05,1.000870712464531
2023-12-04,0.023209245358722708,2.429771543685748,1.0,-8.984894481930185e-05,0.0,3.968253968253968e-06,-9.381719878755582e-05,1.0007768135779391
2023-12-05,0.024478434623864676,2.458603049152568,1.0,-2.5383785302839383e-05,0.0,3.968253968253968e-06,-2.9352039271093352e-05,1.0007474387376054
2023-12-06,0.02215476697555996,1.9956937798210714,1.0,4.6473352966094395e-05,0.0,3.968253968253968e-06,4.250509899784043e-05,1.0007899756065608
2023-12-07,0.026428914930412883,2.456433350766109,1.0,-8.54829590970585e-05,0.0,3.968253968253968e-06,-8.945121306531247e-05,1.0007004537292192
2023-12-08,0.026200199809423008,2.2875165904175816,1.0,4.574302419797511e-06,0.0,3.968253968253968e-06,6.06048451543543e-07,1.0007010602021797
2023-12-09,0.024901731563159668,2.014504852136731,1.0,2.5969364925266906e-05,0.0,3.968253968253968e-06,2.2001110957012938e-05,1.0007230767372401
2023-12-10,0.020800154945985305,1.4555183762452937,1.0,8.203153234348727e-05,0.0,3.968253968253968e-06,7.806327837523331e-05,1.000801196461356
2023-12-11,0.017764179642281164,1.0771981580296448,1.0,6.07195060740828e-05,0.0,3.968253968253968e-06,5.6751252105828834e-05,1.0008579931823642
2023-12-12,0.014569425337681796,0.6902071052268307,1.0,6.389508609198739e-05,0.0,3.968253968253968e-06,5.9926832123733425e-05,1.0009179714313015
2023-12-13,0.0028772196851591936,-0.6462960003013012,1.0,0.00023384411305045206,0.0,3.968253968253968e-06,0.00022987585908219808,1.001148058309855
2023-12-14,0.006889515699345594,-0.1753887592063202,0.0,-8.024592028372797e-05,5.6e-05,3.968253968253968e-06,-0.00014021417425198195,1.001007683161555
2023-12-15,0.008939845349082987,0.06776216864321863,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2023-12-16,0.007785169168803119,-0.05737956067602513,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2023-12-17,0.01171769735568784,0.39713763918552,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2023-12-18,0.013060940579593616,0.5461624058128371,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2023-12-19,0.01408477287228882,0.6572054728053466,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2023-12-20,0.0036823277590825043,-0.5274836531298794,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2023-12-21,0.002662970970276568,-0.6310467253198445,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2023-12-22,0.004745208634534315,-0.39811133620846567,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2023-12-23,0.011054147616305965,0.3156875485195994,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2023-12-24,0.018033161238123707,1.0882590764319002,0.0,-0.0,0.0,0.0,-0.0,1.001007683161555
2023-12-25,0.023075187771479655,1.6187590234706704,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2023-12-26,0.017565742186422817,0.9448045620795482,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2023-12-27,0.00813242703061734,-0.14514841094326852,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2023-12-28,0.01014900824822007,0.0623971987183747,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2023-12-29,0.009913511259693752,0.003095653856729932,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2023-12-30,0.013427183826715705,0.39836963129919595,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2023-12-31,0.012446559019231529,0.27185324922000004,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-01,0.012887716512556047,0.3099353180686291,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-02,0.006432251799826982,-0.48946208329826557,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-03,0.008027000348469926,-0.30109254107589084,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-04,0.005986326523033991,-0.5585124754049213,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-05,0.007206814892930069,-0.4351606594321611,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-06,0.008816166271381043,-0.2751880098339999,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-07,0.008054631041002569,-0.41922179416848054,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-08,0.009059650287817966,-0.32488487218392686,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-09,0.008702836154172111,-0.39702461820279245,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-10,0.011451520712518981,-0.02845336780857885,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-11,0.013060431677802242,0.18357900250472733,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-12,0.010409148934541701,-0.21762756951124412,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-13,0.00770117545274962,-0.6306781540589012,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-14,0.014428083546601744,0.3751245809898965,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-15,0.01350457822347284,0.21149338466315543,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-16,0.016991626144796435,0.7310926386991997,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-17,0.017945504020139502,0.8547860743860138,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-18,0.015031233897349061,0.3738504698152964,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-19,0.011494089353637715,-0.20728328878283103,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-20,0.011574828537469717,-0.21479769083616948,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-21,0.012198453078824834,-0.10534141418161237,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-22,0.014227969833511711,0.24219261063608688,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-23,0.008651117330141567,-0.6795432094038295,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-24,0.005986339507231264,-1.1202914244134077,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-25,0.0054274211132856465,-1.2301327865337246,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-26,0.01167332210934413,-0.20095869012684384,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-27,0.0018256749424661045,-1.864554171733714,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-28,0.0035690945371991134,-1.5011948689333294,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-29,0.0013261473212575758,-1.8021189173682297,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-30,0.0030586107997798706,-1.4531560972583857,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-01-31,0.0010283507426680494,-1.7160570888163427,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-01,0.002505420967238603,-1.4189411553558438,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-02,0.008723756291295626,-0.4241416990385033,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-03,0.009851592053471858,-0.2220148823148291,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-04,0.011251128141244404,0.03559153284968448,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-05,0.012352514569334172,0.2504763932181421,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-06,0.008917159904548111,-0.3007514111538609,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-07,0.010792544915810165,0.08843350863703328,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-08,0.009587456868253685,-0.10281185216896545,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-09,0.006017104016889263,-0.8271957114095061,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-10,0.005682228151366875,-0.8733479735437077,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-11,0.004605785131520879,-1.0784365001518814,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-12,0.007495472907557144,-0.4595433365628384,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-13,0.007084297091264347,-0.5526360086779005,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-14,0.004743156977637053,-1.05762333265464,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-15,0.010437317001418478,0.19979158305508848,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-16,0.014033375372080936,0.9878033047944069,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-17,0.018610958108935094,1.9748155031559556,0.0,0.0,0.0,0.0,0.0,1.001007683161555
2024-02-18,0.020357189232635964,2.282092451502866,1.0,0.0,5.6e-05,0.0,-5.6e-05,1.0009516267312981
2024-02-19,0.019164105685591792,1.915416318702814,1.0,2.3861670940883412e-05,0.0,3.968253968253968e-06,1.9893416972629443e-05,1.000971539079378
2024-02-20,0.01678116784257533,1.3533123008873464,1.0,4.76587568603293e-05,0.0,3.968253968253968e-06,4.369050289207534e-05,1.001015272029301
2024-02-21,0.015052561148663823,0.9558802061003865,1.0,3.457213387823019e-05,0.0,3.968253968253968e-06,3.0603879909976226e-05,1.0010459069804745
2024-02-22,0.018301221141966195,1.5897677179223544,1.0,-6.497319986604743e-05,0.0,3.968253968253968e-06,-6.89414538343014e-05,1.0009768934202923
2024-02-23,0.01807678541726654,1.5414574759064237,1.0,4.488714493993133e-06,0.0,3.968253968253968e-06,5.204605257391652e-07,1.0009774143892525
2024-02-24,0.011482341423104447,0.24035378179704806,0.0,0.00013188887988324182,5.6e-05,3.968253968253968e-06,7.192062591498785e-05,1.001049405311422
2024-02-25,0.010926716575311968,0.14846859861039463,0.0,0.0,0.0,0.0,0.0,1.001049405311422
2024-02-26,0.004885231087494724,-1.1479780541270996,0.0,0.0,0.0,0.0,0.0,1.001049405311422
2024-02-27,0.0054132851802446424,-1.0058354592448187,0.0,0.0,0.0,0.0,0.0,1.001049405311422
2024-02-28,0.0004414752361885377,-2.020580906376575,-1.0,0.0,5.6e-05,0.0,-5.6e-05,1.0009933465447247
2024-02-29,-0.0045719282861163,-2.9374324141700994,-1.0,-0.00010026807044609669,0.0,3.968253968253968e-06,-0.00010423632441435066,1.0008890066775176
2024-03-01,-0.003854733338985117,-2.5627223457986354,-1.0,1.4343898942623676e-05,0.0,3.968253968253968e-06,1.0375644974369707e-05,1.0008993915465096
2024-03-02,-0.003953401308660176,-2.4086950082212315,-1.0,-1.9733593935011818e-06,0.0,3.968253968253968e-06,-5.94161336175515e-06,1.000893444589311
2024-03-03,-0.010382312055472465,-3.3892646722660857,-1.0,-0.00012857821493624574,0.0,3.968253968253968e-06,-0.00013254646890449972,1.000760779697481
2024-03-04,-0.006914124700968305,-2.5055462468188563,-1.0,6.936374709008318e-05,0.0,3.968253968253968e-06,6.539549312182921e-05,1.0008262249421662
2024-03-05,0.0020748270410080316,-0.9936794335954588,-1.0,0.00017977903483952675,0.0,3.968253968253968e-06,0.00017581078087127277,1.0010021809822898
2024-03-06,-0.0038736690177967326,-1.8666367504484387,-1.0,-0.00011896992117609527,0.0,3.968253968253968e-06,-0.00012293817514434925,1.0008791196008444
2024-03-07,0.0036206766180266747,-0.6893975191718218,-1.0,0.00014988691271646814,0.0,3.968253968253968e-06,0.00014591865874821416,1.0010251665395458
2024-03-08,0.0007846918563925165,-1.0884735602583828,-1.0,-5.671969523268316e-05,0.0,3.968253968253968e-06,-6.0687949200937126e-05,1.00096441637509
2024-03-09,-0.0011630582945221235,-1.3387856282121284,-1.0,-3.8955003018292805e-05,0.0,3.968253968253968e-06,-4.292325698654677e-05,1.0009214517222116
2024-03-10,-0.0017720848464919392,-1.382464425660275,-1.0,-1.2180531039396249e-05,0.0,3.968253968253968e-06,-1.6148785007650218e-05,1.000905288056878
2024-03-11,-0.007422310335293947,-2.124633481876166,-1.0,-0.00011300450977604006,0.0,3.968253968253968e-06,-0.00011697276374429402,1.0007882093990876
2024-03-12,-0.0018689090641292871,-1.2587426281431258,-1.0,0.0001110680254232932,0.0,3.968253968253968e-06,0.00010709977145503924,1.000895393587589
2024-03-13,0.00023662181218542244,-0.9343299048908523,-1.0,4.211061752629425e-05,0.0,3.968253968253968e-06,3.814236355804028e-05,1.0009335701035749
2024-03-14,-0.002718659867554596,-1.3048575222573837,-1.0,-5.9105633594800375e-05,0.0,3.968253968253968e-06,-6.307388756305434e-05,1.000870437332116
2024-03-15,-0.0036582220913392582,-1.3843017366288835,-1.0,-1.8791244475693247e-05,0.0,3.968253968253968e-06,-2.2759498443947216e-05,1.0008476580229548
2024-03-16,-0.009517330959550208,-2.10436075810926,-1.0,-0.00011718217736421898,0.0,3.968253968253968e-06,-0.00012115043133247294,1.0007264048974873
2024-03-17,-0.010467668681926057,-2.1295577973204134,-1.0,-1.9006754447516952e-05,0.0,3.968253968253968e-06,-2.297500841577092e-05,1.0007034131999129
2024-03-18,-0.006244109328889191,-1.4995770209747856,-1.0,8.447118706073726e-05,0.0,3.968253968253968e-06,8.05029330924833e-05,1.000783972759831
2024-03-19,-0.012795504044305961,-2.271674683161634,-1.0,-0.00013102789430833537,0.0,3.968253968253968e-06,-0.00013499614827658935,1.0006488707782515
2024-03-20,-0.013968645198338958,-2.2851510553654273,-1.0,-2.346282308065997e-05,0.0,3.968253968253968e-06,-2.743107704891394e-05,1.0006214219019782
2024-03-21,-0.012762732447813896,-2.013256950852222,-1.0,2.411825501050127e-05,0.0,3.968253968253968e-06,2.01500010422473e-05,1.0006415844246723
2024-03-22,-0.007999265766509556,-1.370500360341981,-1.0,9.526933362608681e-05,0.0,3.968253968253968e-06,9.130107965783285e-05,1.000732944081681
2024-03-23,-0.002221972924886906,-0.6652625962840472,-1.0,0.00011554585683245299,0.0,3.968253968253968e-06,0.00011157760286419902,1.000844603464689
2024-03-24,-0.0039021058312380674,-0.8354660678874143,-1.0,-3.360265812702324e-05,0.0,3.968253968253968e-06,-3.75709120952772e-05,1.0008070008200711
2024-03-25,-0.00664724910429193,-1.1236885035503072,-1.0,-5.490286546107727e-05,0.0,3.968253968253968e-06,-5.887111942933124e-05,1.0007480821916002
2024-03-26,-0.004519760495670155,-0.8514004850135315,-1.0,4.254977217243549e-05,0.0,3.968253968253968e-06,3.8581518204181526e-05,1.000786692571951
2024-03-27,-0.005731989243529689,-0.9592709878908845,-1.0,-2.424457495719067e-05,0.0,3.968253968253968e-06,-2.821282892544464e-05,1.0007584575482027
2024-03-28,-0.006682787167362481,-1.044127541504092,-1.0,-1.9015958476655828e-05,0.0,3.968253968253968e-06,-2.2984212444909797e-05,1.0007354559032082
2024-03-29,-0.0020347409648957537,-0.501807381343191,-1.0,9.296092404933456e-05,0.0,3.968253968253968e-06,8.899267008108059e-05,1.000824514023474
2024-03-30,0.0048656001550408945,0.26719498520989754,0.0,0.00013800682239873297,5.6e-05,3.968253968253968e-06,7.8038568430479e-05,1.0009026169357984
2024-03-31,0.0057944464333763435,0.3662139700166453,0.0,0.0,0.0,0.0,0.0,1.0009026169357984
2024-04-01,0.00485380947711711,0.2534327957211017,0.0,0.0,0.0,0.0,0.0,1.0009026169357984
2024-04-02,0.007004704957937591,0.48598565031350416,0.0,0.0,0.0,0.0,0.0,1.0009026169357984
2024-04-03,-0.0007655465580969079,-0.3677269139947634,0.0,0.0,0.0,0.0,0.0,1.0009026169357984
2024-04-04,-0.0007479209491774164,-0.3478262561266597,0.0,0.0,0.0,0.0,0.0,1.0009026169357984
2024-04-05,-0.0049003114930288305,-0.7920288651460498,0.0,0.0,0.0,0.0,0.0,1.0009026169357984
2024-04-06,0.004913412321253308,0.33865439353889765,0.0,0.0,0.0,0.0,0.0,1.0009026169357984
2024-04-07,0.007657675538313757,0.6575200502851752,0.0,0.0,0.0,0.0,0.0,1.0009026169357984
2024-04-08,0.007976847907774864,0.702998079270398,0.0,0.0,0.0,0.0,0.0,1.0009026169357984
2024-04-09,0.006940315474439629,0.5898728696679921,0.0,0.0,0.0,0.0,0.0,1.0009026169357984
2024-04-10,-0.0033371213067692196,-0.5805128041560599,0.0,0.0,0.0,0.0,0.0,1.0009026169357984
2024-04-11,-0.00029241835735849264,-0.21716048229308943,0.0,0.0,0.0,0.0,0.0,1.0009026169357984
2024-04-12,0.006296754169512031,0.5405577748433651,0.0,0.0,0.0,0.0,0.0,1.0009026169357984
