date,net_BTC,net_ETH,gross_factor_exposure
2024-05-17 08:00:00,-0.0016528592469512117,-0.007308827976309936,0.008961687223261149
2024-05-17 12:00:00,-0.0008399390639192185,-0.014458901201552035,0.015298840265471254
2024-05-17 16:00:00,-0.01795605644432938,-0.0142881207419495,0.03224417718627888
2024-05-17 20:00:00,-0.012034602564305812,-0.014831313924934373,0.026865916489240187
2024-05-18 00:00:00,0.018609044585856653,-0.03,0.04860904458585665
2024-05-18 04:00:00,0.02046165516992847,-0.02296998649189016,0.04343164166181863
2024-05-18 08:00:00,0.010137468375406498,-0.023198037491323466,0.03333550586672997
2024-05-18 12:00:00,0.010339737132319924,-0.02327026844364917,0.03361000557596909
2024-05-18 16:00:00,0.011043714888377559,-0.012570921578208386,0.023614636466585945
2024-05-18 20:00:00,-0.0055791868897946085,-0.012219871805103092,0.0177990586948977
2024-05-19 00:00:00,-0.005627682592485196,-0.011731468075322455,0.01735915066780765
2024-05-19 04:00:00,0.0,0.0,0.0
2024-05-19 08:00:00,-0.015935802730314932,0.0,0.015935802730314932
2024-05-19 12:00:00,-0.015624033690700869,0.0,0.015624033690700869
2024-05-19 16:00:00,-0.014040392252193237,-0.023556024670810274,0.037596416923003514
2024-05-19 20:00:00,0.000918836952521793,-0.022657025733296872,0.023575862685818665
2024-05-20 00:00:00,0.000852574603987949,-0.022725636728874312,0.02357821133286226
2024-05-20 04:00:00,0.014076146839201395,-0.004434819361847867,0.018510966201049264
2024-05-20 08:00:00,0.013026922924784948,-0.004891727511331712,0.017918650436116658
2024-05-20 12:00:00,-0.0003347667673938631,-0.007028857704207386,0.007363624471601249
2024-05-20 16:00:00,-0.006847192977040735,-0.028359748334361598,0.03520694131140233
2024-05-20 20:00:00,-0.022110589915109096,-0.005014556320891084,0.02712514623600018
2024-05-21 00:00:00,-0.015452948382237534,0.006017479780541126,0.02147042816277866
2024-05-21 04:00:00,0.015517318073906005,0.007063300183257782,0.022580618257163787
2024-05-21 08:00:00,-0.0030109160519692464,-0.003574535575261304,0.0065854516272305505
2024-05-21 12:00:00,0.007759223119353021,-0.014518072904613922,0.02227729602396694
2024-05-21 16:00:00,0.0033804838805221553,0.0013676403714441981,0.004748124251966353
2024-05-21 20:00:00,-0.0011517437550797593,-0.008697702638342268,0.009849446393422027
2024-05-22 00:00:00,-0.0008314216276341675,-0.008633715721281007,0.009465137348915175
2024-05-22 04:00:00,-0.0014648966894799768,-0.008460263971525819,0.009925160661005796
2024-05-22 08:00:00,-0.0017235491626877916,-0.00798019452841341,0.009703743691101201
2024-05-22 12:00:00,-0.006295831504853921,-0.020880971539694308,0.02717680304454823
2024-05-22 16:00:00,-0.004333708340591327,-0.01227752478592496,0.016611233126516287
2024-05-22 20:00:00,-0.00020396784755480173,-0.00277810471069102,0.0029820725582458216
2024-05-23 00:00:00,-0.004141637343046212,-0.01233201353919513,0.016473650882241342
2024-05-23 04:00:00,-0.0004943084229220773,-0.0031193178474991905,0.003613626270421268
2024-05-23 08:00:00,7.190221992314002e-05,0.006175318386592892,0.006247220606516032
2024-05-23 12:00:00,-0.0031648112757457552,0.017914129399853304,0.02107894067559906
2024-05-23 16:00:00,0.006255260502715208,0.016894617758513454,0.023149878261228662
2024-05-23 20:00:00,0.02067464321188451,0.01684144083626898,0.037516084048153486
2024-05-24 00:00:00,0.008489494686833417,0.014596970520908012,0.02308646520774143
2024-05-24 04:00:00,-0.018241801944553295,-0.003221941362073927,0.021463743306627224
2024-05-24 08:00:00,0.020294282754424825,0.014804455086498115,0.03509873784092294
2024-05-24 12:00:00,0.02002125373509303,0.014615939662557816,0.034637193397650846
2024-05-24 16:00:00,0.0027397160996677212,0.00824545678922675,0.010985172888894472
2024-05-24 20:00:00,0.012813060945980968,0.01294557108812462,0.02575863203410559
2024-05-25 00:00:00,0.017591983403505585,0.03,0.04759198340350558
2024-05-25 04:00:00,0.012896698081199089,0.025166507564292548,0.038063205645491635
2024-05-25 08:00:00,0.013103222187750506,0.024972674759999824,0.03807589694775033
2024-05-25 12:00:00,0.013027573706379322,0.025129674022497585,0.03815724772887691
2024-05-25 16:00:00,0.002612408463218525,0.012333492354442428,0.014945900817660953
2024-05-25 20:00:00,0.0025715593876774246,0.0123385515402608,0.014910110927938224
2024-05-26 00:00:00,0.0,0.0,0.0
2024-05-26 04:00:00,0.0,0.0,0.0
2024-05-26 08:00:00,0.007498420642015434,0.004744614835056723,0.012243035477072157
2024-05-26 12:00:00,0.006871291985822267,0.004836080288976106,0.011707372274798372
2024-05-26 16:00:00,0.006732704855388286,0.004881739038221891,0.011614443893610178
2024-05-26 20:00:00,0.006598130981048696,0.0049837199744713805,0.011581850955520077
2024-05-27 00:00:00,0.00599209235454211,0.011535727165055461,0.017527819519597573
2024-05-27 04:00:00,0.006314552437659649,0.005138570011525074,0.011453122449184724
2024-05-27 08:00:00,0.02057835773261149,0.004949844616367945,0.025528202348979435
2024-05-27 12:00:00,0.017232557553348474,-0.00045408941561814447,0.01768664696896662
2024-05-27 16:00:00,0.021211760792734433,0.0004905962325984147,0.02170235702533285
2024-05-27 20:00:00,0.02057657631434835,0.000368315707335011,0.02094489202168336
2024-05-28 00:00:00,0.015479635181630112,-0.004818742829392018,0.02029837801102213
2024-05-28 04:00:00,-0.00229082500656519,-0.005418006385822532,0.007708831392387722
2024-05-28 08:00:00,-0.006937827823886361,-0.010636858909466905,0.017574686733353266
2024-05-28 12:00:00,-0.002012726227104658,-0.0053446073691505395,0.007357333596255197
2024-05-28 16:00:00,-0.0021855419508890047,-0.005478989618407547,0.007664531569296551
2024-05-28 20:00:00,-0.002291632895046012,-0.005230884482657803,0.0075225173777038155
2024-05-29 00:00:00,0.0,0.0,0.0
2024-05-29 04:00:00,0.0,0.0,0.0
2024-05-29 08:00:00,0.0,0.0,0.0
2024-05-29 12:00:00,0.0,0.0,0.0
2024-05-29 16:00:00,0.0,0.0,0.0
2024-05-29 20:00:00,0.0,0.0,0.0
2024-05-30 00:00:00,0.0,0.0,0.0
2024-05-30 04:00:00,-0.029088677071292094,0.0,0.029088677071292094
2024-05-30 08:00:00,-0.02609618155630406,0.009365972385288171,0.03546215394159223
2024-05-30 12:00:00,-0.02547284782860322,0.009225653933497467,0.03469850176210069
2024-05-30 16:00:00,-0.012022675091063126,0.009198921910013353,0.02122159700107648
2024-05-30 20:00:00,-0.01180283961885429,0.009928482467006738,0.021731322085861027
2024-05-31 00:00:00,0.004177851376976051,0.010570002263145178,0.014747853640121229
2024-05-31 04:00:00,0.0,0.0,0.0
2024-05-31 08:00:00,0.0,0.0,0.0
2024-05-31 12:00:00,-0.0027798568323970066,-0.005352778267113314,0.008132635099510321
2024-05-31 16:00:00,0.002037243549972397,-0.00463484087671576,0.006672084426688157
2024-05-31 20:00:00,0.0020933343731509768,-0.004583889934596954,0.006677224307747931
2024-06-01 00:00:00,0.005170093056572297,0.00044549899188445094,0.005615592048456748
2024-06-01 04:00:00,0.005159394292219231,0.00044453783853705804,0.005603932130756289
2024-06-01 08:00:00,0.0,0.0,0.0
2024-06-01 12:00:00,0.0,0.0,0.0
2024-06-01 16:00:00,0.0,0.0,0.0
2024-06-01 20:00:00,0.01899476332474882,0.0,0.01899476332474882
2024-06-02 00:00:00,0.018988590837947125,0.0,0.018988590837947125
2024-06-02 04:00:00,0.018879092248626123,0.0,0.018879092248626123
2024-06-02 08:00:00,0.018882989789939738,0.0,0.018882989789939738
2024-06-02 12:00:00,0.018926670369265902,0.0,0.018926670369265902
2024-06-02 16:00:00,-0.01957255076022401,0.0,0.01957255076022401
2024-06-02 20:00:00,-0.006773369656419124,-0.01346622501040422,0.020239594666823343
2024-06-03 00:00:00,-0.006680955849903036,-0.012338651021775634,0.019019606871678668
2024-06-03 04:00:00,-0.007124904912747194,-0.012290034751834615,0.01941493966458181
2024-06-03 08:00:00,-0.0027746070346722496,0.0,0.0027746070346722496
2024-06-03 12:00:00,-0.0029717467900572912,0.0,0.0029717467900572912
2024-06-03 16:00:00,-0.002452894650084435,0.0,0.002452894650084435
2024-06-03 20:00:00,-0.0029277727455094653,0.0,0.0029277727455094653
2024-06-04 00:00:00,0.014816908695124632,0.0,0.014816908695124632
2024-06-04 04:00:00,0.03,0.0,0.03
2024-06-04 08:00:00,0.03,0.0,0.03
2024-06-04 12:00:00,0.03,0.007184480525120002,0.03718448052512
2024-06-04 16:00:00,0.03,0.005694485808213426,0.035694485808213425
2024-06-04 20:00:00,0.03,0.004082659194540282,0.03408265919454028
2024-06-05 00:00:00,0.017444597782231012,0.004115438795830535,0.021560036578061548
2024-06-05 04:00:00,0.016855969952552938,0.004181389441609243,0.02103735939416218
2024-06-05 08:00:00,0.012478244433729186,0.0,0.012478244433729186
2024-06-05 12:00:00,0.012455122850393895,0.0,0.012455122850393895
2024-06-05 16:00:00,0.03,0.0,0.03
2024-06-05 20:00:00,0.011623051727228398,0.0,0.011623051727228398
2024-06-06 00:00:00,0.011427743655352365,0.0,0.011427743655352365
2024-06-06 04:00:00,0.011397901621190075,0.0,0.011397901621190075
2024-06-06 08:00:00,0.01124010910873308,0.0,0.01124010910873308
2024-06-06 12:00:00,0.011206623547341026,0.0,0.011206623547341026
2024-06-06 16:00:00,-0.0059617432180263195,0.0,0.0059617432180263195
2024-06-06 20:00:00,-0.017211203582672138,0.0,0.017211203582672138
2024-06-07 00:00:00,-0.011051348326139403,0.0,0.011051348326139403
2024-06-07 04:00:00,-0.010639228215116783,0.0,0.010639228215116783
2024-06-07 08:00:00,0.0,0.0,0.0
2024-06-07 12:00:00,0.006834408800203493,0.011065390470936897,0.01789979927114039
2024-06-07 16:00:00,-0.03,-0.029239460837578057,0.059239460837578056
2024-06-07 20:00:00,-0.03,-0.01204869515427812,0.042048695154278115
2024-06-08 00:00:00,-0.007264502145927308,-0.0074588683959173835,0.014723370541844692
2024-06-08 04:00:00,0.010703132175487289,0.0,0.010703132175487289
2024-06-08 08:00:00,-0.03,-0.026710661557063625,0.05671066155706363
2024-06-08 12:00:00,-0.03,-0.015989593425545432,0.04598959342554543
2024-06-08 16:00:00,-0.03,-0.014799229012286018,0.044799229012286015
2024-06-08 20:00:00,-0.03,-0.014805778222300352,0.04480577822230035
2024-06-09 00:00:00,-0.03,-0.007289589552885376,0.037289589552885374
2024-06-09 04:00:00,-0.03,-0.007265858557239532,0.03726585855723953
2024-06-09 08:00:00,-0.017510048845471287,-0.0073995794337326035,0.024909628279203892
2024-06-09 12:00:00,0.01042063793467571,0.0,0.01042063793467571
2024-06-09 16:00:00,-0.010220437858008658,0.0,0.010220437858008658
2024-06-09 20:00:00,-0.010626602315884274,0.0,0.010626602315884274
2024-06-10 00:00:00,-0.03,0.0,0.03
2024-06-10 04:00:00,-0.03,0.0,0.03
2024-06-10 08:00:00,-0.03,0.0,0.03
2024-06-10 12:00:00,-0.025093221864985197,0.004459582264065682,0.02955280412905088
2024-06-10 16:00:00,0.005469643895871289,0.004030957454862707,0.009500601350733997
2024-06-10 20:00:00,-0.010216489339945805,0.0,0.010216489339945805
2024-06-11 00:00:00,0.013263069628153226,0.014980912008309788,0.028243981636463016
2024-06-11 04:00:00,0.01164666774592649,0.014293378302396449,0.025940046048322937
2024-06-11 08:00:00,0.03,0.0,0.03
2024-06-11 12:00:00,0.03,0.013756218657202142,0.04375621865720214
2024-06-11 16:00:00,0.03,0.0019313717374313689,0.031931371737431366
2024-06-11 20:00:00,0.0169157443633129,0.0,0.0169157443633129
2024-06-12 00:00:00,0.016976285217548615,0.0,0.016976285217548615
2024-06-12 04:00:00,0.01690303964160777,0.0,0.01690303964160777
2024-06-12 08:00:00,0.01659631468061877,0.0,0.01659631468061877
2024-06-12 12:00:00,0.022931696908608183,0.008173133856147267,0.03110483076475545
2024-06-12 16:00:00,0.03,0.007707299225222046,0.03770729922522204
2024-06-12 20:00:00,0.020659374838123884,0.00769485803385191,0.028354232871975794
2024-06-13 00:00:00,0.01917842308177297,0.008688100262095622,0.02786652334386859
2024-06-13 04:00:00,0.014433028237240034,0.0,0.014433028237240034
2024-06-13 08:00:00,-0.004566912046748195,-0.014963236375435767,0.019530148422183962
2024-06-13 12:00:00,-0.0026263209384127916,0.0,0.0026263209384127916
2024-06-13 16:00:00,-0.0027279281939042374,0.0,0.0027279281939042374
2024-06-13 20:00:00,-0.0033127298787159858,0.0,0.0033127298787159858
2024-06-14 00:00:00,-0.0035522534789467486,0.0,0.0035522534789467486
2024-06-14 04:00:00,0.014215713963638925,0.0,0.014215713963638925
2024-06-14 08:00:00,0.014113172470130516,0.0,0.014113172470130516
2024-06-14 12:00:00,-0.003701675819759751,0.0,0.003701675819759751
2024-06-14 16:00:00,-0.011210006981767613,-0.00611666055149698,0.017326667533264593
2024-06-14 20:00:00,0.013880803308441832,0.0,0.013880803308441832
2024-06-15 00:00:00,0.0,0.0,0.0
2024-06-15 04:00:00,0.0,0.0,0.0
2024-06-15 08:00:00,0.0,0.0,0.0
2024-06-15 12:00:00,0.007633581935608033,0.006426470756508605,0.014060052692116638
2024-06-15 16:00:00,0.00645658702159779,0.0070940552858695435,0.013550642307467334
2024-06-15 20:00:00,0.00600369787763973,0.007542432657388573,0.013546130535028303
2024-06-16 00:00:00,0.005961290358119236,0.007596349745632747,0.013557640103751982
2024-06-16 04:00:00,0.0,0.0,0.0
2024-06-16 08:00:00,0.0,0.0,0.0
2024-06-16 12:00:00,0.018194163693033383,0.0,0.018194163693033383
2024-06-16 16:00:00,0.01819042248506648,0.0,0.01819042248506648
2024-06-16 20:00:00,0.02547194525580039,0.009155859094123319,0.03462780434992371
2024-06-17 00:00:00,0.024536512514425686,0.009484785230852198,0.03402129774527789
2024-06-17 04:00:00,0.03,0.02077140810962365,0.05077140810962365
2024-06-17 08:00:00,0.021537546481537433,0.00013302644228425746,0.021670572923821692
2024-06-17 12:00:00,0.021358913431403292,0.0008284734449737693,0.02218738687637706
2024-06-17 16:00:00,0.0034217510089404437,0.0011420039485811814,0.004563754957521625
2024-06-17 20:00:00,-0.0012052044414726654,-0.014851154425962711,0.016056358867435377
2024-06-18 00:00:00,-0.03,-0.03,0.06
2024-06-18 04:00:00,-0.018532498183139862,-0.016015837915928158,0.03454833609906802
2024-06-18 08:00:00,-0.01356884269996023,-0.0005119202549062844,0.014080762954866514
2024-06-18 12:00:00,0.0029961508993929884,-0.0002767418768643004,0.003272892776257289
2024-06-18 16:00:00,0.0002392329481911825,-5.628970977428205e-05,0.00029552265796546455
2024-06-18 20:00:00,-0.01526065892977067,-0.0003310258084056432,0.015591684738176313
2024-06-19 00:00:00,0.002529073118627042,0.00967634341291744,0.012205416531544482
2024-06-19 04:00:00,0.020373752157374865,0.01340060763014548,0.033774359787520344
2024-06-19 08:00:00,0.014241924217483675,-0.003533164629707923,0.017775088847191596
2024-06-19 12:00:00,0.0,0.0,0.0
2024-06-19 16:00:00,0.013438572577035016,0.0,0.013438572577035016
2024-06-19 20:00:00,0.0,0.0,0.0
2024-06-20 00:00:00,-0.017525490133622344,0.0,0.017525490133622344
2024-06-20 04:00:00,-0.002370907999605704,0.0,0.002370907999605704
2024-06-20 08:00:00,-0.01695394531292477,0.0,0.01695394531292477
2024-06-20 12:00:00,-0.008655929547922233,0.025535555751755742,0.03419148529967798
2024-06-20 16:00:00,-0.014093515218994865,0.011281676270885048,0.025375191489879913
2024-06-20 20:00:00,0.003135401910207379,0.011863126288202039,0.014998528198409418
2024-06-21 00:00:00,0.0,0.0,0.0
2024-06-21 04:00:00,0.004138251007605918,0.014038086036151767,0.018176337043757686
2024-06-21 08:00:00,0.03,0.013554788266138979,0.043554788266138976
2024-06-21 12:00:00,0.02326959725744641,0.013944418414607605,0.03721401567205401
2024-06-21 16:00:00,0.013573008698180325,-0.03,0.04357300869818032
2024-06-21 20:00:00,0.01866409384678482,-0.00455517000867898,0.0232192638554638
2024-06-22 00:00:00,-0.01494099637398817,0.0,0.01494099637398817
2024-06-22 04:00:00,-0.010974129293355693,0.011936900788111594,0.022911030081467287
2024-06-22 08:00:00,-0.00963642464932276,0.011506510131658777,0.02114293478098154
2024-06-22 12:00:00,-0.012603840280520692,0.0,0.012603840280520692
2024-06-22 16:00:00,-0.01240279690999511,0.0,0.01240279690999511
2024-06-22 20:00:00,0.0,0.0,0.0
2024-06-23 00:00:00,0.0,0.0,0.0
2024-06-23 04:00:00,0.0,0.0,0.0
2024-06-23 08:00:00,0.0,0.0,0.0
2024-06-23 12:00:00,-0.01254972928869875,0.0,0.01254972928869875
2024-06-23 16:00:00,-0.012441934924804441,0.0,0.012441934924804441
2024-06-23 20:00:00,-0.006087419024500888,0.017393224874218426,0.023480643898719313
2024-06-24 00:00:00,0.005589721527123,0.016806601488622605,0.022396323015745605
2024-06-24 04:00:00,0.005480847540160383,0.016714155672108346,0.022195003212268728
2024-06-24 08:00:00,0.03,0.03,0.06
2024-06-24 12:00:00,0.03,0.03,0.06
2024-06-24 16:00:00,0.03,0.03,0.06
2024-06-24 20:00:00,0.03,0.03,0.06
2024-06-25 00:00:00,0.03,0.03,0.06
2024-06-25 04:00:00,0.026270638802612586,0.03,0.056270638802612585
2024-06-25 08:00:00,0.025419907415569105,0.03,0.055419907415569104
2024-06-25 12:00:00,0.015301773843084576,0.03,0.04530177384308458
2024-06-25 16:00:00,0.0005910399357430627,0.01714522302367728,0.017736262959420344
2024-06-25 20:00:00,0.0,0.0,0.0
2024-06-26 00:00:00,0.0,0.0,0.0
2024-06-26 04:00:00,0.010036480433986366,0.0,0.010036480433986366
2024-06-26 08:00:00,0.0097954389373957,0.0,0.0097954389373957
2024-06-26 12:00:00,0.0,0.0,0.0
2024-06-26 16:00:00,0.02669465803585857,0.0,0.02669465803585857
2024-06-26 20:00:00,0.006308466414077402,0.03,0.0363084664140774
2024-06-27 00:00:00,0.007068246183190549,0.029710353736983844,0.03677859992017439
2024-06-27 04:00:00,0.007029859831417807,0.029443878613125165,0.03647373844454297
2024-06-27 08:00:00,0.009261792871506316,0.01799176792379881,0.027253560795305127
2024-06-27 12:00:00,0.0251127213297105,0.006881881169559012,0.03199460249926951
2024-06-27 16:00:00,0.01395238068055826,0.03,0.04395238068055826
2024-06-27 20:00:00,0.0074256836822258875,0.016421881010421312,0.023847564692647198
2024-06-28 00:00:00,-0.013367187918870187,0.016641640501100945,0.030008828419971132
2024-06-28 04:00:00,-0.012766575483285553,0.0,0.012766575483285553
2024-06-28 08:00:00,-0.013939883338079405,-0.016423808739754915,0.03036369207783432
2024-06-28 12:00:00,-0.014669115664984793,0.0023998440243138026,0.017068959689298596
2024-06-28 16:00:00,0.01619859839108976,0.01790866063309589,0.034107259024185654
2024-06-28 20:00:00,0.012226129515700726,-0.03,0.042226129515700726
2024-06-29 00:00:00,-0.002642242654363255,-0.0164306279529367,0.019072870607299956
2024-06-29 04:00:00,-0.0028814900121101623,-0.016072985258128093,0.018954475270238254
2024-06-29 08:00:00,-0.0018888097160960843,-0.03,0.03188880971609608
2024-06-29 12:00:00,-0.0018362407479826418,-0.03,0.03183624074798264
2024-06-29 16:00:00,0.0015841741847743653,-0.021683006263751768,0.023267180448526135
2024-06-29 20:00:00,0.0016350826222419018,-0.0216086806086055,0.023243763230847404
2024-06-30 00:00:00,0.0017025055930021153,-0.021768375358461753,0.02347088095146387
